season,week,home,away,neutral,home_sp,away_sp,sp_diff,home_open_spread,home_open_ml,away_open_ml,home_points,away_points,home_win
2021,12,Missouri,Florida,0,3.1,11,-7.9,7.5,260,-320,24,23,1
2021,12,TCU,Kansas,0,-0.6,-19.7,19.1,-21.5,-1500,775,31,28,1
2021,12,Kansas State,Baylor,0,14.2,15.6,-1.4,-1,-120,-105,10,20,0
2021,12,Florida International,North Texas,0,-21.6,-6.5,-15.1,9.5,290,-380,7,49,0
2021,12,Stanford,California,0,-10.2,3.4,-13.6,3.5,115,-135,11,41,0
2021,12,South Carolina,Auburn,0,3.9,11,-7.1,10.5,250,-300,21,17,1
2021,12,Ole Miss,Vanderbilt,0,14.8,-19.4,34.2,-37,,,31,17,1
2021,12,Utah,Oregon,0,15.2,10.2,5.0,-3,-150,130,38,7,1
2021,12,Miami,Virginia Tech,0,10.8,2.4,8.4,-7,-290,240,38,26,1
2021,12,Tennessee,South Alabama,0,17.5,-7.2,24.7,-27.5,-5000,1275,60,14,1
2021,12,Utah State,Wyoming,0,0.1,0.6,-0.5,-6.5,-220,180,17,44,0
2021,12,Texas Tech,Oklahoma State,0,9.8,17.2,-7.4,10.5,300,-395,0,23,0
2021,12,LSU,UL Monroe,0,4.1,-20.3,24.4,-29,,,27,14,1
2021,12,Boise State,New Mexico,0,9.4,-18.6,28.0,-27.5,-4500,1250,37,0,1
2021,12,Oregon State,Arizona State,0,8.9,11.8,-2.9,2.5,130,-150,24,10,1
2021,12,Hawai'i,Colorado State,0,-2.3,-2.4,0.1,2,120,-140,50,45,1
2021,13,Ball State,Buffalo,0,-11.2,-9.5,-1.7,-6.5,-240,200,20,3,1
2021,13,Northern Illinois,Western Michigan,0,-7.1,0.6,-7.7,3.5,155,-180,21,42,0
2021,13,San José State,Fresno State,0,-1.9,10.8,-12.7,7.5,250,-300,9,40,0
2021,13,Mississippi State,Ole Miss,0,10.5,14.8,-4.3,-1,-125,105,21,31,0
2021,13,Texas,Kansas State,0,8.5,14.2,-5.7,-2,-145,125,22,17,1
2021,13,Central Michigan,Eastern Michigan,0,-1,-7.8,6.8,-8.5,-340,270,31,10,1
2021,13,San Diego State,Boise State,0,8.3,9.4,-1.1,3,125,-145,27,16,1
2021,13,Bowling Green,Ohio,0,-12.4,-11.6,-0.8,5.5,200,-240,21,10,1
2021,13,New Mexico,Utah State,0,-18.6,0.1,-18.7,15.5,525,-800,10,35,0
2021,13,Nebraska,Iowa,0,10.3,11.4,-1.1,-3.5,-115,-105,21,28,0
2021,13,UAB,UTEP,0,9.1,-4.2,13.3,-13,-555,395,42,25,1
2021,13,East Carolina,Cincinnati,0,0.5,21.2,-20.7,14,410,-585,13,35,0
2021,13,UCF,South Florida,0,4.8,-12.1,16.9,-18.5,-1100,650,17,13,1
2021,13,Arkansas,Missouri,0,13.8,3.1,10.7,-14.5,-655,445,34,17,1
2021,13,Air Force,UNLV,0,7.4,-13.8,21.2,-18,-1000,625,48,14,1
2021,13,South Alabama,Coastal Carolina,0,-7.2,13.2,-20.4,14.5,450,-665,21,27,0
2021,13,Utah,Colorado,0,15.2,-10,25.2,-24,-2500,1050,28,13,1
2021,13,Iowa State,TCU,0,14.3,-0.6,14.9,-14.5,-700,475,48,14,1
2021,13,NC State,North Carolina,0,16.1,6.4,9.7,-7,-240,200,34,30,1
2021,13,Washington,Washington State,0,-0.7,6.7,-7.4,1.5,-105,-115,13,40,0
2021,13,Rutgers,Maryland,0,-3,6.2,-9.2,1.5,105,-125,16,40,0
2021,13,Michigan,Ohio State,0,23.4,29.3,-5.9,7.5,240,-290,42,27,1
2021,13,Boston College,Wake Forest,0,0.9,10.1,-9.2,4.5,175,-210,10,41,0
2021,13,Liberty,Army,0,8.4,4.7,3.7,-4,-170,145,16,31,0
2021,13,Baylor,Texas Tech,0,15.6,9.8,5.8,-14.5,-635,435,27,24,1
2021,13,Georgia Tech,Georgia,0,-6.7,32,-38.7,35,,,0,45,0
2021,13,Florida,Florida State,0,11,7.6,3.4,-1.5,-165,140,24,21,1
2021,13,UConn,Houston,0,-25.6,10.9,-36.5,32.5,,,17,45,0
2021,13,Toledo,Akron,0,6.9,-23.1,30.0,-28,,,49,14,1
2021,13,Kent State,Miami (OH),0,-6.4,1.5,-7.9,-1,-105,-120,48,47,1
2021,13,Temple,Navy,0,-19.1,-8.5,-10.6,13,385,-535,14,38,0
2021,13,Duke,Miami,0,-13.5,10.8,-24.3,21,800,-1600,10,47,0
2021,13,Rice,Louisiana Tech,0,-22.9,-11.6,-11.3,3.5,155,-180,35,31,1
2021,13,Old Dominion,Charlotte,0,-7.4,-13.7,6.3,-10,-360,280,56,34,1
2021,13,Arkansas State,Texas State,0,-17.9,-16,-1.9,-2,-125,105,22,24,0
2021,13,Georgia State,Troy,0,1.8,-6.5,8.3,-6.5,-240,200,37,10,1
2021,13,North Texas,UTSA,0,-6.5,6.5,-13.0,12,290,-380,45,23,1
2021,13,App State,Georgia Southern,0,10.3,-15.3,25.6,-24.5,,,27,3,1
2021,13,Southern Miss,Florida International,0,-14.2,-21.6,7.4,-10,-520,375,37,17,1
2021,13,New Mexico State,Massachusetts,0,-24.2,-29.3,5.1,-6,-260,215,44,27,1
2021,13,Wyoming,Hawai'i,0,0.6,-2.3,2.9,-10,-415,310,14,38,0
2021,13,Auburn,Alabama,0,11,26,-15,19.5,750,-1400,22,24,0
2021,13,Purdue,Indiana,0,10.3,-7.8,18.1,-15,-700,475,44,7,1
2021,13,Michigan State,Penn State,0,11.2,14.3,-3.1,0,150,-175,30,27,1
2021,13,Marshall,Western Kentucky,0,8,13.3,-5.3,-1,-120,105,21,53,0
2021,13,Oregon,Oregon State,0,10.2,8.9,1.3,-7,-270,220,38,29,1
2021,13,Illinois,Northwestern,0,4.3,-11.1,15.4,-6.5,-250,210,47,14,1
2021,13,Virginia,Virginia Tech,0,7.2,2.4,4.8,-7.5,-275,225,24,29,0
2021,13,Tennessee,Vanderbilt,0,17.5,-19.4,36.9,-31,,,45,21,1
2021,13,SMU,Tulsa,0,8.9,5.8,3.1,-6.5,-240,200,31,34,0
2021,13,Arizona State,Arizona,0,11.8,-12.6,24.4,-20,-1400,750,38,15,1
2021,13,Minnesota,Wisconsin,0,14.4,20.1,-5.7,6.5,225,-275,23,13,1
2021,13,Louisiana,UL Monroe,0,8.7,-20.3,29.0,-21.5,-1700,850,21,16,1
2021,13,Kansas,West Virginia,0,-19.7,1.8,-21.5,15,475,-700,28,34,0
2021,13,LSU,Texas A&M,0,4.1,21.1,-17.0,6.5,200,-240,27,24,1
2021,13,Florida Atlantic,Middle Tennessee,0,-5.2,-4,-1.2,-4,-175,150,17,27,0
2021,13,Memphis,Tulane,0,1,-3.9,4.9,-5.5,-225,185,33,28,1
2021,13,South Carolina,Clemson,0,3.9,18.7,-14.8,11,315,-420,0,30,0
2021,13,Oklahoma State,Oklahoma,0,17.2,16.8,0.4,-3.5,-185,160,37,33,1
2021,13,Syracuse,Pittsburgh,0,0.3,17.6,-17.3,11,360,-500,14,31,0
2021,13,Louisville,Kentucky,0,7.8,13.4,-5.6,-2.5,-145,125,21,52,0
2021,13,Stanford,Notre Dame,0,-10.2,17.4,-27.6,17.5,750,-1400,14,45,0
2021,13,Colorado State,Nevada,0,-2.4,3.6,-6.0,6,155,-180,10,52,0
2021,13,UCLA,California,0,9.4,3.4,6.0,-7,-250,210,42,14,1
2021,13,USC,BYU,0,-0.6,8.9,-9.5,7,210,-250,31,35,0
2021,14,UTSA,Western Kentucky,0,6.5,13.3,-6.8,1,105,-120,49,41,1
2021,14,Utah,Oregon,1,15.2,10.2,5.0,-3,-145,125,38,10,1
2021,14,Northern Illinois,Kent State,1,-7.1,-6.4,-0.7,2,135,-160,41,23,1
2021,14,Oklahoma State,Baylor,1,17.2,15.6,1.6,-6.5,-275,225,16,21,0
2021,14,San Diego State,Utah State,0,8.3,0.1,8.2,-4,-230,190,13,46,0
2021,14,Louisiana,App State,0,8.7,10.3,-1.6,2,115,-135,24,16,1
2021,14,Alabama,Georgia,1,26,32,-6,4,195,-235,41,24,1
2021,14,Cincinnati,Houston,0,21.2,10.9,10.3,-10,-415,310,35,20,1
2021,14,Iowa,Michigan,1,11.4,23.4,-12.0,-10.5,-520,375,3,42,0
2021,14,Wake Forest,Pittsburgh,1,10.1,17.6,-7.5,3,-160,135,21,45,0
2021,14,California,USC,0,3.4,-0.6,4.0,-2.5,-195,165,24,14,1
2021,15,Army,Navy,0,4.7,-8.5,13.2,-8.5,-300,250,13,17,0
2022,1,Northwestern,Nebraska,1,-13.4,-1.2,-12.2,10,-450,335,31,28,1
2022,1,Utah State,UConn,0,-13.3,-14.6,1.3,-25,,,31,20,1
2022,1,Illinois,Wyoming,0,15.9,-10.8,26.7,-9.5,-400,300,38,6,1
2022,1,Florida Atlantic,Charlotte,0,-7.1,-16.4,9.3,-5.5,-300,250,43,13,1
2022,1,UTEP,North Texas,0,-10.7,-1.5,-9.2,3,105,-125,13,31,0
2022,1,New Mexico State,Nevada,0,-15.4,-22.4,7.0,14,270,-340,12,23,0
2022,1,Hawai'i,Vanderbilt,0,-24.7,-4.7,-20.0,4.5,250,-300,10,63,0
2022,1,Tennessee,Ball State,0,25.2,-14.9,40.1,-28,,,59,10,1
2022,1,Pittsburgh,West Virginia,0,8.6,2.4,6.2,-7,-270,220,38,31,1
2022,1,Oklahoma State,Central Michigan,0,11.3,-14,25.3,-18.5,-1800,850,58,44,1
2022,1,Purdue,Penn State,0,7.7,22.4,-14.7,3,140,-165,31,35,0
2022,1,Missouri,Louisiana Tech,0,8.1,-17.8,25.9,-17,-1200,700,52,24,1
2022,1,Minnesota,New Mexico State,0,16,-15.4,31.4,-38,,,38,0,1
2022,1,Old Dominion,Virginia Tech,0,-13,-9.5,-3.5,7,260,-320,20,17,1
2022,1,Michigan State,Western Michigan,0,1.2,-17.3,18.5,-19,-1200,700,35,13,1
2022,1,Duke,Temple,0,5,-12.9,17.9,-6.5,-260,215,30,0,1
2022,1,Indiana,Illinois,0,-7.1,15.9,-23.0,-3,-115,-105,23,20,1
2022,1,Colorado,TCU,0,-20.4,24.3,-44.7,8,290,-380,13,38,0
2022,1,App State,North Carolina,0,1.7,7.8,-6.1,3.5,-120,-120,61,63,0
2022,1,East Carolina,NC State,0,1.1,6.8,-5.7,10.5,300,-400,20,21,0
2022,1,Michigan,Colorado State,0,32,-22.2,54.2,-28.5,,,51,7,1
2022,1,Maryland,Buffalo,0,11.2,-9.2,20.4,-20.5,-2500,1050,31,10,1
2022,1,Boston College,Rutgers,0,-14.9,-9.1,-5.8,-7.5,-300,250,21,22,0
2022,1,UCLA,Bowling Green,0,15,-18.1,33.1,-30,-2800,1100,45,17,1
2022,1,Oklahoma,UTEP,0,15.4,-10.7,26.1,-37,,,45,13,1
2022,1,Wyoming,Tulsa,0,-10.8,-6.1,-4.7,2,160,-185,40,37,1
2022,1,San Diego State,Arizona,0,-4.4,-3.2,-1.2,-7,-235,195,20,38,0
2022,1,Georgia,Oregon,1,35.3,18.9,16.4,-17,-900,575,49,3,1
2022,1,UTSA,Houston,0,7.2,4.5,2.7,6.5,165,-195,35,37,0
2022,1,Arkansas,Cincinnati,0,12,13.1,-1.1,-7.5,-230,190,31,24,1
2022,1,Ole Miss,Troy,0,16.2,8.1,8.1,-21,-2200,1000,28,10,1
2022,1,South Florida,BYU,0,-17,-1.4,-15.6,12.5,,,21,50,0
2022,1,Nevada,Texas State,0,-22.4,-11.5,-10.9,-10,-115,-120,38,14,1
2022,1,James Madison,Middle Tennessee,0,6.5,-6.9,13.4,-5,-250,210,44,7,1
2022,1,USC,Rice,0,18.9,-15.2,34.1,-34.5,,,66,14,1
2022,1,Ohio,Florida Atlantic,0,-4.6,-7.1,2.5,1.5,150,-175,41,38,1
2022,1,Tulane,Massachusetts,0,12.4,-30.3,42.7,-31,,,42,10,1
2022,1,Kentucky,Miami (OH),0,13,-12.7,25.7,-21,-1100,650,37,13,1
2022,1,Coastal Carolina,Army,0,0.6,-1.5,2.1,-3,-140,120,38,28,1
2022,1,Florida,Utah,0,10.4,19.2,-8.8,0,120,-140,29,26,1
2022,1,Southern Miss,Liberty,0,-3.5,-1.5,-2.0,4,140,-165,27,29,0
2022,1,Mississippi State,Memphis,0,15.4,6.8,8.6,-13.5,-625,430,49,23,1
2022,1,Ohio State,Notre Dame,0,31.1,10.3,20.8,-14.5,-800,525,21,10,1
2022,1,North Texas,SMU,0,-1.5,4.7,-6.2,7,285,-370,10,48,0
2022,1,Alabama,Utah State,0,30.3,-13.3,43.6,-34,,,55,0,1
2022,1,South Carolina,Georgia State,0,12.7,-3.3,16.0,-11,-480,350,35,14,1
2022,1,Texas,UL Monroe,0,23.1,-15.7,38.8,-38,,,52,10,1
2022,1,Syracuse,Louisville,0,2.5,9,-6.5,4,155,-180,31,7,1
2022,1,Washington,Kent State,0,15.7,-13.1,28.8,-23,-2200,1000,45,20,1
2022,1,Oregon State,Boise State,0,14.3,5.7,8.6,-2,-145,125,34,17,1
2022,1,Hawai'i,Western Kentucky,0,-24.7,1.7,-26.4,9,450,-650,17,49,0
2022,1,Florida State,LSU,1,13.2,16.2,-3.0,3,-165,140,24,23,1
2022,1,Georgia Tech,Clemson,1,-11.8,17.6,-29.4,21,950,-2000,10,41,0
2022,2,UCF,Louisville,0,10.3,9,1.3,-6,-210,175,14,20,0
2022,2,New Mexico,Boise State,0,-26.9,5.7,-32.6,17,525,-800,14,31,0
2022,2,Arkansas,South Carolina,0,12,12.7,-0.7,-9,-320,260,44,30,1
2022,2,Vanderbilt,Wake Forest,0,-4.7,8.2,-12.9,6.5,340,-460,25,45,0
2022,2,Miami,Southern Miss,0,-2.7,-3.5,0.8,-27,,,30,7,1
2022,2,Kansas State,Missouri,0,21.4,8.1,13.3,-8.5,-300,250,40,12,1
2022,2,Army,UTSA,0,-1.5,7.2,-8.7,1.5,130,-150,38,41,0
2022,2,Georgia State,North Carolina,0,-3.3,7.8,-11.1,9.5,215,-260,28,35,0
2022,2,Northwestern,Duke,0,-13.4,5,-18.4,-9,-380,290,23,31,0
2022,2,Penn State,Ohio,0,22.4,-4.6,27.0,-26.5,-2800,1100,46,10,1
2022,2,Ohio State,Arkansas State,0,31.1,-13,44.1,-44,,,45,12,1
2022,2,Texas,Alabama,0,23.1,30.3,-7.2,19.5,775,-1500,19,20,0
2022,2,Central Michigan,South Alabama,0,-14,10.8,-24.8,-6.5,-200,170,24,38,0
2022,2,Ball State,Western Michigan,0,-14.9,-17.3,2.4,6.5,200,-240,30,37,0
2022,2,Notre Dame,Marshall,0,10.3,3,7.3,-19,-1800,850,21,26,0
2022,2,Texas A&M,App State,0,9.1,1.7,7.4,-16.5,-1100,650,14,17,0
2022,2,Pittsburgh,Tennessee,0,8.6,25.2,-16.6,6,185,-225,27,34,0
2022,2,Air Force,Colorado,0,3.9,-20.4,24.3,-16,-900,575,41,10,1
2022,2,Wisconsin,Washington State,0,8.3,9.5,-1.2,-17,-1000,625,14,17,0
2022,2,Navy,Memphis,0,-7.2,6.8,-14.0,6.5,170,-200,13,37,0
2022,2,Charlotte,Maryland,0,-16.4,11.2,-27.6,27,,,21,56,0
2022,2,Illinois,Virginia,0,15.9,-9,24.9,-3.5,-175,150,24,3,1
2022,2,Michigan State,Akron,0,1.2,-23.4,24.6,-34.5,,,52,0,1
2022,2,Colorado State,Middle Tennessee,0,-22.2,-6.9,-15.3,-7,-415,310,19,34,0
2022,2,Iowa,Iowa State,0,12.7,5.3,7.4,-3.5,-175,150,7,10,0
2022,2,Texas Tech,Houston,0,8.5,4.5,4.0,-3,-165,140,33,30,1
2022,2,California,UNLV,0,-3,-11.9,8.9,-13,-480,350,20,14,1
2022,2,West Virginia,Kansas,0,2.4,2.9,-0.5,-13.5,-525,375,42,55,0
2022,2,East Carolina,Old Dominion,0,1.1,-13,14.1,-11,-500,360,39,21,1
2022,2,Liberty,UAB,0,-1.5,-0.5,-1.0,5,200,-240,21,14,1
2022,2,Texas State,Florida International,0,-11.5,-25.5,14.0,-10,-575,400,41,12,1
2022,2,Toledo,Massachusetts,0,-3.7,-30.3,26.6,-30.5,,,55,10,1
2022,2,UConn,Syracuse,0,-14.6,2.5,-17.1,19.5,950,-2000,14,48,0
2022,2,Florida,Kentucky,0,10.4,13,-2.6,-4.5,-220,180,16,26,0
2022,2,Tulsa,Northern Illinois,0,-6.1,-18.8,12.7,-6,-235,195,38,35,1
2022,2,Oklahoma,Kent State,0,15.4,-13.1,28.5,-32,,,33,3,1
2022,2,Louisiana,Eastern Michigan,0,2,-7.1,9.1,-11,-450,335,49,21,1
2022,2,Auburn,San José State,0,5.1,-4.3,9.4,-23,-2800,1100,24,16,1
2022,2,Oklahoma State,Arizona State,0,11.3,-4.1,15.4,-10,-435,325,34,17,1
2022,2,Nebraska,Georgia Southern,0,-1.2,-6.4,5.2,-21.5,-2800,1100,42,45,0
2022,2,Stanford,USC,0,-7.2,18.9,-26.1,10,255,-310,28,41,0
2022,2,Michigan,Hawai'i,0,32,-24.7,56.7,-50,,,56,10,1
2022,2,Virginia Tech,Boston College,0,-9.5,-14.9,5.4,-3,-135,115,27,10,1
2022,2,UTEP,New Mexico State,0,-10.7,-15.4,4.7,-13.5,-850,550,20,13,1
2022,2,BYU,Baylor,0,-1.4,11.7,-13.1,-2.5,-150,130,26,20,1
2022,2,Fresno State,Oregon State,0,3.3,14.3,-11.0,-1,-115,-105,32,35,0
2022,2,Arizona,Mississippi State,0,-3.2,15.4,-18.6,8.5,290,-380,17,39,0
2022,3,Louisville,Florida State,0,9,13.2,-4.2,1.5,130,-150,31,35,0
2022,3,Wyoming,Air Force,0,-10.8,3.9,-14.7,15,500,-750,17,14,1
2022,3,Indiana,Western Kentucky,0,-7.1,1.7,-8.8,-7.5,-280,230,33,30,1
2022,3,Nebraska,Oklahoma,0,-1.2,15.4,-16.6,14,325,-450,14,49,0
2022,3,Baylor,Texas State,0,11.7,-11.5,23.2,-30,,,42,7,1
2022,3,Michigan,UConn,0,32,-14.6,46.6,-47,,,59,0,1
2022,3,South Carolina,Georgia,0,12.7,35.3,-22.6,24.5,1200,-4000,7,48,0
2022,3,Miami (OH),Cincinnati,1,-12.7,13.1,-25.8,20,1050,-2500,17,38,0
2022,3,Syracuse,Purdue,0,2.5,7.7,-5.2,1,-120,105,32,29,1
2022,3,Coastal Carolina,Buffalo,0,0.6,-9.2,9.8,-18.5,-500,360,38,26,1
2022,3,Temple,Rutgers,0,-12.9,-9.1,-3.8,17,625,-1000,14,16,0
2022,3,Virginia,Old Dominion,0,-9,-13,4,-10.5,-330,265,16,14,1
2022,3,Iowa State,Ohio,0,5.3,-4.6,9.9,-21.5,-1100,650,43,10,1
2022,3,UCLA,South Alabama,0,15,10.8,4.2,-14,-650,450,32,31,1
2022,3,Notre Dame,California,0,10.3,-3,13.3,-12.5,-480,350,24,17,1
2022,3,Kansas State,Tulane,0,21.4,12.4,9.0,-16.5,-625,430,10,17,0
2022,3,UNLV,North Texas,0,-11.9,-1.5,-10.4,-2.5,-135,115,58,27,1
2022,3,Georgia Tech,Ole Miss,0,-11.8,16.2,-28.0,14.5,525,-800,0,42,0
2022,3,Minnesota,Colorado,0,16,-20.4,36.4,-27,-6500,1350,49,7,1
2022,3,Northern Illinois,Vanderbilt,0,-18.8,-4.7,-14.1,-1.5,-130,110,28,38,0
2022,3,Auburn,Penn State,0,5.1,22.4,-17.3,3,120,-140,12,41,0
2022,3,App State,Troy,0,1.7,8.1,-6.4,-13,-550,390,32,28,1
2022,3,Wisconsin,New Mexico State,0,8.3,-15.4,23.7,-37,,,66,7,1
2022,3,Oregon,BYU,0,18.9,-1.4,20.3,-4,-170,145,41,20,1
2022,3,UAB,Georgia Southern,0,-0.5,-6.4,5.9,-12,-440,330,35,21,1
2022,3,Houston,Kansas,0,4.5,2.9,1.6,-10.5,-310,255,30,48,0
2022,3,Alabama,UL Monroe,0,30.3,-15.7,46.0,-50,,,63,7,1
2022,3,Washington State,Colorado State,0,9.5,-22.2,31.7,-16.5,-800,525,38,7,1
2022,3,Bowling Green,Marshall,0,-18.1,3,-21.1,18.5,500,-750,34,31,1
2022,3,Wake Forest,Liberty,0,8.2,-1.5,9.7,-17,-750,500,37,36,1
2022,3,LSU,Mississippi State,0,16.2,15.4,0.8,2.5,120,-140,31,16,1
2022,3,NC State,Texas Tech,0,6.8,8.5,-1.7,-10,-370,285,27,14,1
2022,3,Georgia State,Charlotte,0,-3.3,-16.4,13.1,-19.5,-1500,775,41,42,0
2022,3,Memphis,Arkansas State,0,6.8,-13,19.8,-13.5,-600,425,44,32,1
2022,3,Ohio State,Toledo,0,31.1,-3.7,34.8,-31.5,,,77,21,1
2022,3,Tennessee,Akron,0,25.2,-23.4,48.6,-47.5,,,63,6,1
2022,3,Florida,South Florida,0,10.4,-17,27.4,-24.5,-2800,1100,31,28,1
2022,3,Iowa,Nevada,0,12.7,-22.4,35.1,-21.5,-3500,1125,27,0,1
2022,3,Florida Atlantic,UCF,0,-7.1,10.3,-17.4,9.5,240,-290,14,40,0
2022,3,Washington,Michigan State,0,15.7,1.2,14.5,-1,-165,140,39,28,1
2022,3,Western Michigan,Pittsburgh,0,-17.3,8.6,-25.9,10,315,-420,13,34,0
2022,3,Maryland,SMU,0,11.2,4.7,6.5,-2.5,-145,125,34,27,1
2022,3,Rice,Louisiana,0,-15.2,2,-17.2,11.5,315,-420,33,21,1
2022,3,New Mexico,UTEP,0,-26.9,-10.7,-16.2,3.5,115,-135,27,10,1
2022,3,Clemson,Louisiana Tech,0,17.6,-17.8,35.4,-32,,,48,20,1
2022,3,Texas,UTSA,0,23.1,7.2,15.9,-13.5,-500,360,41,20,1
2022,3,Texas A&M,Miami,0,9.1,-2.7,11.8,-6,-210,175,17,9,1
2022,3,Utah,San Diego State,0,19.2,-4.4,23.6,-21,-1800,850,35,7,1
2022,3,USC,Fresno State,0,18.9,3.3,15.6,-13,-450,335,45,17,1
2022,3,Arizona State,Eastern Michigan,0,-4.1,-7.1,3.0,-19.5,-1300,725,21,30,0
2022,4,Georgia State,Coastal Carolina,0,-3.3,0.6,-3.9,1.5,110,-130,24,41,0
2022,4,Virginia Tech,West Virginia,0,-9.5,2.4,-11.9,3,125,-145,10,33,0
2022,4,Syracuse,Virginia,0,2.5,-9,11.5,-9.5,-400,300,22,20,1
2022,4,Air Force,Nevada,0,3.9,-22.4,26.3,-25,-4500,1250,48,20,1
2022,4,UTEP,Boise State,0,-10.7,5.7,-16.4,15.5,525,-800,27,10,1
2022,4,Auburn,Missouri,0,5.1,8.1,-3.0,-6.5,-280,230,17,14,1
2022,4,Penn State,Central Michigan,0,22.4,-14,36.4,-26,-5000,1300,33,14,1
2022,4,Iowa State,Baylor,0,5.3,11.7,-6.4,-1,-140,120,24,31,0
2022,4,Mississippi State,Bowling Green,0,15.4,-18.1,33.5,-29,,,45,14,1
2022,4,SMU,TCU,0,4.7,24.3,-19.6,0,-120,,34,42,0
2022,4,Michigan,Maryland,0,32,11.2,20.8,-17.5,-850,550,34,27,1
2022,4,Louisville,South Florida,0,9,-17,26,-13,-550,390,41,3,1
2022,4,Eastern Michigan,Buffalo,0,-7.1,-9.2,2.1,-4.5,-200,170,31,50,0
2022,4,Kansas,Duke,0,2.9,5,-2.1,-9,-330,265,35,27,1
2022,4,Georgia,Kent State,0,35.3,-13.1,48.4,-42,,,39,22,1
2022,4,Wake Forest,Clemson,0,8.2,17.6,-9.4,7,235,-285,45,51,0
2022,4,Temple,Massachusetts,0,-12.9,-30.3,17.4,-9.5,-370,285,28,0,1
2022,4,Colorado,UCLA,0,-20.4,15,-35.4,21,800,-1600,17,45,0
2022,4,San Diego State,Toledo,0,-4.4,-3.7,-0.7,0,130,-150,17,14,1
2022,4,Memphis,North Texas,0,6.8,-1.5,8.3,-12.5,-470,345,44,34,1
2022,4,Tennessee,Florida,0,25.2,10.4,14.8,-9.5,-400,300,38,33,1
2022,4,App State,James Madison,0,1.7,6.5,-4.8,-9,-285,235,28,32,0
2022,4,Cincinnati,Indiana,0,13.1,-7.1,20.2,-14,-800,525,45,24,1
2022,4,Michigan State,Minnesota,0,1.2,16,-14.8,-2,,-120,7,34,0
2022,4,North Carolina,Notre Dame,0,7.8,10.3,-2.5,1,-130,110,32,45,0
2022,4,Western Kentucky,Florida International,0,1.7,-25.5,27.2,-27.5,,,73,0,1
2022,4,Miami,Middle Tennessee,0,-2.7,-6.9,4.2,-26,-5000,1300,31,45,0
2022,4,Texas Tech,Texas,0,8.5,23.1,-14.6,4.5,220,-270,37,34,1
2022,4,Washington State,Oregon,0,9.5,18.9,-9.4,6,195,-235,41,44,0
2022,4,UCF,Georgia Tech,0,10.3,-11.8,22.1,-18,-1200,700,27,10,1
2022,4,Ole Miss,Tulsa,0,16.2,-6.1,22.3,-20.5,-1500,775,35,27,1
2022,4,California,Arizona,0,-3,-3.2,0.2,-4,-160,135,49,31,1
2022,4,Liberty,Akron,0,-1.5,-23.4,21.9,-27.5,-6000,1325,21,12,1
2022,4,Georgia Southern,Ball State,0,-6.4,-14.9,8.5,-8.5,-340,270,34,23,1
2022,4,Old Dominion,Arkansas State,0,-13,-13,0,-3.5,-220,180,29,26,1
2022,4,Houston,Rice,0,4.5,-15.2,19.7,-17,-900,575,34,27,1
2022,4,East Carolina,Navy,0,1.1,-7.2,8.3,-17.5,-900,575,20,23,0
2022,4,Utah State,UNLV,0,-13.3,-11.9,-1.4,3,120,-140,24,34,0
2022,4,Troy,Marshall,0,8.1,3,5.1,4,135,-160,16,7,1
2022,4,Kentucky,Northern Illinois,0,13,-18.8,31.8,-25,-5000,1300,31,23,1
2022,4,South Alabama,Louisiana Tech,0,10.8,-17.8,28.6,-12.5,-525,375,38,14,1
2022,4,Tulane,Southern Miss,0,12.4,-3.5,15.9,-11.5,-460,340,24,27,0
2022,4,Texas A&M,Arkansas,1,9.1,12,-2.9,-2,-135,115,23,21,1
2022,4,Rutgers,Iowa,0,-9.1,12.7,-21.8,7,250,-300,10,27,0
2022,4,South Carolina,Charlotte,0,12.7,-16.4,29.1,-23,-2500,1050,56,20,1
2022,4,LSU,New Mexico,0,16.2,-26.9,43.1,-29,,,38,0,1
2022,4,Alabama,Vanderbilt,0,30.3,-4.7,35.0,-40,,,55,3,1
2022,4,Ohio State,Wisconsin,0,31.1,8.3,22.8,-18,-1200,700,52,21,1
2022,4,Northwestern,Miami (OH),0,-13.4,-12.7,-0.7,-6.5,-260,215,14,17,0
2022,4,NC State,UConn,0,6.8,-14.6,21.4,-39.5,,,41,10,1
2022,4,Purdue,Florida Atlantic,0,7.7,-7.1,14.8,-19.5,-1000,625,28,26,1
2022,4,Oklahoma,Kansas State,0,15.4,21.4,-6.0,-13,-550,390,34,41,0
2022,4,Florida State,Boston College,0,13.2,-14.9,28.1,-16.5,-1100,650,44,14,1
2022,4,UL Monroe,Louisiana,0,-15.7,2,-17.7,10.5,300,-400,21,17,1
2022,4,New Mexico State,Hawai'i,0,-15.4,-24.7,9.3,-2,-200,170,45,26,1
2022,4,Oregon State,USC,0,14.3,18.9,-4.6,7,220,-270,14,17,0
2022,4,BYU,Wyoming,0,-1.4,-10.8,9.4,-21,-1800,850,38,24,1
2022,4,Arizona State,Utah,0,-4.1,19.2,-23.3,16,430,-625,13,34,0
2022,4,San José State,Western Michigan,0,-4.3,-17.3,13.0,-3.5,-240,200,34,6,1
2022,4,Washington,Stanford,0,15.7,-7.2,22.9,-11.5,-550,390,40,22,1
2022,5,BYU,Utah State,0,-1.4,-13.3,11.9,-24,-4500,1250,38,26,1
2022,5,Houston,Tulane,0,4.5,12.4,-7.9,-3,-220,180,24,27,0
